PARTIDO_CI,ID_ENTIDAD,ID_DISTRITO_FEDERAL,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
PAN-PRD,06,001,Crispín Guerra Cárdenas,Óscar Manuel Gutiérrez Valencia
PRI-PRD,06,001,Crispín Guerra Cárdenas,Óscar Manuel Gutiérrez Valencia
PVEM_PT_MORENA,06,001,Leóncio Alfonso Morán Sánchez,Alan Fabricio Soto García
PVEM_PT,06,001,Leóncio Alfonso Morán Sánchez,Alan Fabricio Soto García
PVEM_MORENA,06,001,Leóncio Alfonso Morán Sánchez,Alan Fabricio Soto García
PT_MORENA,06,001,Leóncio Alfonso Morán Sánchez,Alan Fabricio Soto García
PAN,06,002,Nazario Rodríguez Guerra,Miguel Becerra Hernández
PRI,06,002,Nazario Rodríguez Guerra,Miguel Becerra Hernández
PRD,06,002,Nazario Rodríguez Guerra,Miguel Becerra Hernández
PVEM,06,002,Gricelda Valencia de la Mora,M.Concepción Lozoya Báeza
PT,06,002,Gricelda Valencia de la Mora,M.Concepción Lozoya Báeza
MC,06,002,María Daniela Muñiz Anguiano,Jina Elizeth Estrada Mejía
MORENA,06,002,Gricelda Valencia de la Mora,M.Concepción Lozoya Báeza
PAN-PRI-PRD,06,002,Nazario Rodríguez Guerra,Miguel Becerra Hernández
PAN-PRI,06,002,Nazario Rodríguez Guerra,Miguel Becerra Hernández
PAN-PRD,06,002,Nazario Rodríguez Guerra,Miguel Becerra Hernández
PRI-PRD,06,002,Nazario Rodríguez Guerra,Miguel Becerra Hernández
PVEM_PT_MORENA,06,002,Gricelda Valencia de la Mora,M.Concepción Lozoya Báeza
PVEM_PT,06,002,Gricelda Valencia de la Mora,M.Concepción Lozoya Báeza
PVEM_MORENA,06,002,Gricelda Valencia de la Mora,M.Concepción Lozoya Báeza
PT_MORENA,06,002,Gricelda Valencia de la Mora,M.Concepción Lozoya Báeza
PAN,07,001,Sergio Wenceslao Olivas Ramos,Mariana López Pérez
PRI,07,001,Sergio Wenceslao Olivas Ramos,Mariana López Pérez
PRD,07,001,Sergio Wenceslao Olivas Ramos,Mariana López Pérez
PVEM,07,001,Carlos Morelos Rodríguez,José Miguel Alegría Gómez
PT,07,001,Carlos Morelos Rodríguez,José Miguel Alegría Gómez
MC,07,001,Crecencia Díaz Vázquez,Yesenia Scarlet Díaz Sánchez
MORENA,07,001,Carlos Morelos Rodríguez,José Miguel Alegría Gómez
PAN-PRI-PRD,07,001,Sergio Wenceslao Olivas Ramos,Mariana López Pérez
PAN-PRI,07,001,Sergio Wenceslao Olivas Ramos,Mariana López Pérez
PAN-PRD,07,001,Sergio Wenceslao Olivas Ramos,Mariana López Pérez
PRI-PRD,07,001,Sergio Wenceslao Olivas Ramos,Mariana López Pérez
PVEM_PT_MORENA,07,001,Carlos Morelos Rodríguez,José Miguel Alegría Gómez
PVEM_PT,07,001,Carlos Morelos Rodríguez,José Miguel Alegría Gómez
PVEM_MORENA,07,001,Carlos Morelos Rodríguez,José Miguel Alegría Gómez
PT_MORENA,07,001,Carlos Morelos Rodríguez,José Miguel Alegría Gómez
PAN,07,002,Víctor Ortiz del Carpio,Eleuterio Arias Ruíz
PRI,07,002,Víctor Ortiz del Carpio,Eleuterio Arias Ruíz
PRD,07,002,Víctor Ortiz del Carpio,Eleuterio Arias Ruíz
PVEM,07,002,Karina Margarita del Río Zenteno,Magdalena López Ruíz
PT,07,002,Karina Margarita del Río Zenteno,Magdalena López Ruíz
MC,07,002,Diana Valeria Pérez Arias,Ana Luisa Zermeño Pérez
MORENA,07,002,Karina Margarita del Río Zenteno,Magdalena López Ruíz
PAN-PRI-PRD,07,002,Víctor Ortiz del Carpio,Eleuterio Arias Ruíz
PAN-PRI,07,002,Víctor Ortiz del Carpio,Eleuterio Arias Ruíz
PAN-PRD,07,002,Víctor Ortiz del Carpio,Eleuterio Arias Ruíz
PRI-PRD,07,002,Víctor Ortiz del Carpio,Eleuterio Arias Ruíz
PVEM_PT_MORENA,07,002,Karina Margarita del Río Zenteno,Magdalena López Ruíz
PVEM_PT,07,002,Karina Margarita del Río Zenteno,Magdalena López Ruíz
PVEM_MORENA,07,002,Karina Margarita del Río Zenteno,Magdalena López Ruíz
PT_MORENA,07,002,Karina Margarita del Río Zenteno,Magdalena López Ruíz
PAN,07,003,Silvia Araceli Silvano Tapia,Silvia Sánchez Díaz
PRI,07,003,Silvia Araceli Silvano Tapia,Silvia Sánchez Díaz
PRD,07,003,Silvia Araceli Silvano Tapia,Silvia Sánchez Díaz
PVEM,07,003,Alfredo Vázquez Vázquez,Manuel Torres Hernández
PT,07,003,Alfredo Vázquez Vázquez,Manuel Torres Hernández
MC,07,003,Marco Antonio López Gómez,Eva Samantha Fino Guillén
MORENA,07,003,Alfredo Vázquez Vázquez,Manuel Torres Hernández
PAN-PRI-PRD,07,003,Silvia Araceli Silvano Tapia,Silvia Sánchez Díaz
PAN-PRI,07,003,Silvia Araceli Silvano Tapia,Silvia Sánchez Díaz
PAN-PRD,07,003,Silvia Araceli Silvano Tapia,Silvia Sánchez Díaz
PRI-PRD,07,003,Silvia Araceli Silvano Tapia,Silvia Sánchez Díaz
PVEM_PT_MORENA,07,003,Alfredo Vázquez Vázquez,Manuel Torres Hernández
PVEM_PT,07,003,Alfredo Vázquez Vázquez,Manuel Torres Hernández
PVEM_MORENA,07,003,Alfredo Vázquez Vázquez,Manuel Torres Hernández
PT_MORENA,07,003,Alfredo Vázquez Vázquez,Manuel Torres Hernández
PAN,07,004,Virginia Azmitia Reyes,Patricia Hidalgo Suárez
PRI,07,004,Virginia Azmitia Reyes,Patricia Hidalgo Suárez
PRD,07,004,Virginia Azmitia Reyes,Patricia Hidalgo Suárez
PVEM,07,004,Joaquín Zebadúa Alva,Norma Edith Gutiérrez Sánchez
PT,07,004,Joaquín Zebadúa Alva,Norma Edith Gutiérrez Sánchez
MC,07,004,Martha Patricia Vázquez Ramos,Marína Sánchez Gutiérrez
MORENA,07,004,Joaquín Zebadúa Alva,Norma Edith Gutiérrez Sánchez
PAN-PRI-PRD,07,004,Virginia Azmitia Reyes,Patricia Hidalgo Suárez
PAN-PRI,07,004,Virginia Azmitia Reyes,Patricia Hidalgo Suárez
PAN-PRD,07,004,Virginia Azmitia Reyes,Patricia Hidalgo Suárez
PRI-PRD,07,004,Virginia Azmitia Reyes,Patricia Hidalgo Suárez
PVEM_PT_MORENA,07,004,Joaquín Zebadúa Alva,Norma Edith Gutiérrez Sánchez
PVEM_PT,07,004,Joaquín Zebadúa Alva,Norma Edith Gutiérrez Sánchez
PVEM_MORENA,07,004,Joaquín Zebadúa Alva,Norma Edith Gutiérrez Sánchez
PT_MORENA,07,004,Joaquín Zebadúa Alva,Norma Edith Gutiérrez Sánchez
PAN,07,005,Marcelino González López,Sebastián López Méndez
PRI,07,005,Marcelino González López,Sebastián López Méndez
PRD,07,005,Marcelino González López,Sebastián López Méndez
PVEM,07,005,Emilio Ramón Ramírez Guzmán,Lucía Luna Gómez
PT,07,005,Emilio Ramón Ramírez Guzmán,Lucía Luna Gómez
MC,07,005,Antonia Vázquez Cruz,Arleth Mercedes Vázquez Martínez
MORENA,07,005,Emilio Ramón Ramírez Guzmán,Lucía Luna Gómez
PAN-PRI-PRD,07,005,Marcelino González López,Sebastián López Méndez
PAN-PRI,07,005,Marcelino González López,Sebastián López Méndez
PAN-PRD,07,005,Marcelino González López,Sebastián López Méndez
PRI-PRD,07,005,Marcelino González López,Sebastián López Méndez
PVEM_PT_MORENA,07,005,Emilio Ramón Ramírez Guzmán,Lucía Luna Gómez
PVEM_PT,07,005,Emilio Ramón Ramírez Guzmán,Lucía Luna Gómez
PVEM_MORENA,07,005,Emilio Ramón Ramírez Guzmán,Lucía Luna Gómez
PT_MORENA,07,005,Emilio Ramón Ramírez Guzmán,Lucía Luna Gómez
PAN,07,006,Ángel Yuing Sánchez,Jorge Jesús Zamorano Castillo
PRI,07,006,Ángel Yuing Sánchez,Jorge Jesús Zamorano Castillo
PRD,07,006,Ángel Yuing Sánchez,Jorge Jesús Zamorano Castillo
PVEM,07,006,Flor de María Esponda Torres,Nancy Torija Muñoz
PT,07,006,Flor de María Esponda Torres,Nancy Torija Muñoz
MC,07,006,Gerardo Oel Vázquez Flores,Fabián Pino Santiago
MORENA,07,006,Flor de María Esponda Torres,Nancy Torija Muñoz
PAN-PRI-PRD,07,006,Ángel Yuing Sánchez,Jorge Jesús Zamorano Castillo
PAN-PRI,07,006,Ángel Yuing Sánchez,Jorge Jesús Zamorano Castillo
PAN-PRD,07,006,Ángel Yuing Sánchez,Jorge Jesús Zamorano Castillo
PRI-PRD,07,006,Ángel Yuing Sánchez,Jorge Jesús Zamorano Castillo
PVEM_PT_MORENA,07,006,Flor de María Esponda Torres,Nancy Torija Muñoz
PVEM_PT,07,006,Flor de María Esponda Torres,Nancy Torija Muñoz
PVEM_MORENA,07,006,Flor de María Esponda Torres,Nancy Torija Muñoz
PT_MORENA,07,006,Flor de María Esponda Torres,Nancy Torija Muñoz
PAN,07,007,Esteban Acosta Reyes,José Luis Urbieta Suriano
PRI,07,007,Esteban Acosta Reyes,José Luis Urbieta Suriano
PRD,07,007,Esteban Acosta Reyes,José Luis Urbieta Suriano
PVEM,07,007,Claudia Lorena Zavala González,Blanca Elda Gracian Laguna
PT,07,007,Anita Lara Herrera,Zulema Saldaña Hernández
MC,07,007,Laura Coutiño Cruz,Diana Paola Cruz Molina
MORENA,07,007,Azucena Arreola Trinidad,Macaria García Landa
PAN-PRI-PRD,07,007,Esteban Acosta Reyes,José Luis Urbieta Suriano
PAN-PRI,07,007,Esteban Acosta Reyes,José Luis Urbieta Suriano
PAN-PRD,07,007,Esteban Acosta Reyes,José Luis Urbieta Suriano
PRI-PRD,07,007,Esteban Acosta Reyes,José Luis Urbieta Suriano
PAN,07,008,Candidato por definir,Candidato por definir
PRI,07,008,Candidato por definir,Candidato por definir
PRD,07,008,Candidato por definir,Candidato por definir
PVEM,07,008,Roberto Armando Albores Gleason,Víctor Hugo Pérez Escobar
PT,07,008,Roberto Armando Albores Gleason,Víctor Hugo Pérez Escobar
MC,07,008,Luz Mercedes Franco BasSaúl,Jesenia Rosalía Zorrilla Rodríguez
MORENA,07,008,Roberto Armando Albores Gleason,Víctor Hugo Pérez Escobar
PAN-PRI-PRD,07,008,Candidato por definir,Candidato por definir
PAN-PRI,07,008,Candidato por definir,Candidato por definir
PAN-PRD,07,008,Candidato por definir,Candidato por definir
PRI-PRD,07,008,Candidato por definir,Candidato por definir
PVEM_PT_MORENA,07,008,Roberto Armando Albores Gleason,Víctor Hugo Pérez Escobar
PVEM_PT,07,008,Roberto Armando Albores Gleason,Víctor Hugo Pérez Escobar
PVEM_MORENA,07,008,Roberto Armando Albores Gleason,Víctor Hugo Pérez Escobar
PT_MORENA,07,008,Roberto Armando Albores Gleason,Víctor Hugo Pérez Escobar
PAN,07,009,Emilio Enrique Salazar Farías,Irma Berenice Maldonado Juárez
PRI,07,009,Emilio Enrique Salazar Farías,Irma Berenice Maldonado Juárez
PRD,07,009,Emilio Enrique Salazar Farías,Irma Berenice Maldonado Juárez
PVEM,07,009,Guillermo Rafael Santiago Rodríguez,Raúl Eduardo Bonifaz Moedano
PT,07,009,Guillermo Rafael Santiago Rodríguez,Raúl Eduardo Bonifaz Moedano
MC,07,009,Lourdes del Carmen Toledo González,Oyuki Yuing Sánchez
MORENA,07,009,Guillermo Rafael Santiago Rodríguez,Raúl Eduardo Bonifaz Moedano
PAN-PRI-PRD,07,009,Emilio Enrique Salazar Farías,Irma Berenice Maldonado Juárez
PAN-PRI,07,009,Emilio Enrique Salazar Farías,Irma Berenice Maldonado Juárez
PAN-PRD,07,009,Emilio Enrique Salazar Farías,Irma Berenice Maldonado Juárez
PRI-PRD,07,009,Emilio Enrique Salazar Farías,Irma Berenice Maldonado Juárez
PVEM_PT_MORENA,07,009,Guillermo Rafael Santiago Rodríguez,Raúl Eduardo Bonifaz Moedano
PVEM_PT,07,009,Guillermo Rafael Santiago Rodríguez,Raúl Eduardo Bonifaz Moedano
PVEM_MORENA,07,009,Guillermo Rafael Santiago Rodríguez,Raúl Eduardo Bonifaz Moedano
PT_MORENA,07,009,Guillermo Rafael Santiago Rodríguez,Raúl Eduardo Bonifaz Moedano
CI_01,07,009,Jorge Amin Simán Estefan,Selene Zepeda Cisneros
PAN,07,010,Jesús Pérez Hernández,David Pérez Grajales
PRI,07,010,Jesús Pérez Hernández,David Pérez Grajales
PRD,07,010,Jesús Pérez Hernández,David Pérez Grajales
PVEM,07,010,DeliaMaría González Flandez,Carolina Guadalupe Cruz Chávez
PT,07,010,DeliaMaría González Flandez,Carolina Guadalupe Cruz Chávez
MC,07,010,Mauricio Sandoval Zúñiga,José Manuel Jiménez Aguilar
MORENA,07,010,DeliaMaría González Flandez,Carolina Guadalupe Cruz Chávez
PAN-PRI-PRD,07,010,Jesús Pérez Hernández,David Pérez Grajales
PAN-PRI,07,010,Jesús Pérez Hernández,David Pérez Grajales
PAN-PRD,07,010,Jesús Pérez Hernández,David Pérez Grajales
PRI-PRD,07,010,Jesús Pérez Hernández,David Pérez Grajales
PVEM_PT_MORENA,07,010,DeliaMaría González Flandez,Carolina Guadalupe Cruz Chávez
PVEM_PT,07,010,DeliaMaría González Flandez,Carolina Guadalupe Cruz Chávez
PVEM_MORENA,07,010,DeliaMaría González Flandez,Carolina Guadalupe Cruz Chávez
PT_MORENA,07,010,DeliaMaría González Flandez,Carolina Guadalupe Cruz Chávez
PAN,07,011,Blanca Araceli Hernández Aguilar,Zenaida Gómez López
PRI,07,011,Blanca Araceli Hernández Aguilar,Zenaida Gómez López
PRD,07,011,Blanca Araceli Hernández Aguilar,Zenaida Gómez López
PVEM,07,011,Rosario del Carmen Moreno Villatoro,Renata Stefania Camacho Solís
PT,07,011,Rosario del Carmen Moreno Villatoro,Renata Stefania Camacho Solís
MC,07,011,Gloria Santiz Gómez,María Guadalupe Sánchez Gómez
MORENA,07,011,Rosario del Carmen Moreno Villatoro,Renata Stefania Camacho Solís
PAN-PRI-PRD,07,011,Blanca Araceli Hernández Aguilar,Zenaida Gómez López
PAN-PRI,07,011,Blanca Araceli Hernández Aguilar,Zenaida Gómez López
PAN-PRD,07,011,Blanca Araceli Hernández Aguilar,Zenaida Gómez López
PRI-PRD,07,011,Blanca Araceli Hernández Aguilar,Zenaida Gómez López
PVEM_PT_MORENA,07,011,Rosario del Carmen Moreno Villatoro,Renata Stefania Camacho Solís
PVEM_PT,07,011,Rosario del Carmen Moreno Villatoro,Renata Stefania Camacho Solís
PVEM_MORENA,07,011,Rosario del Carmen Moreno Villatoro,Renata Stefania Camacho Solís
PT_MORENA,07,011,Rosario del Carmen Moreno Villatoro,Renata Stefania Camacho Solís
PAN,07,012,Martha Carballo Andrade,Lucylinda Arguello Hernández
PRI,07,012,Martha Carballo Andrade,Lucylinda Arguello Hernández
PRD,07,012,Martha Carballo Andrade,Lucylinda Arguello Hernández
PVEM,07,012,Carlos Andrés Siles Torres,Dayana Giselle Ramírez Velasco
PT,07,012,Fernel Arturo Gálvez Rodríguez,Omar Joaquín Pérez Acevedo
MC,07,012,Luis Leónardo Moreno García,Romeo de Jesús BarRíos Calderón
MORENA,07,012,Rosa Irene Urbina Castañeda,Ana Gabriela Zorrilla Castellanos
PAN-PRI-PRD,07,012,Martha Carballo Andrade,Lucylinda Arguello Hernández
PAN-PRI,07,012,Martha Carballo Andrade,Lucylinda Arguello Hernández
PAN-PRD,07,012,Martha Carballo Andrade,Lucylinda Arguello Hernández
PRI-PRD,07,012,Martha Carballo Andrade,Lucylinda Arguello Hernández
PAN,07,013,Gustavo Jonny García Coutiño,Óscar González Cordero
PRI,07,013,Gustavo Jonny García Coutiño,Óscar González Cordero
PRD,07,013,Gustavo Jonny García Coutiño,Óscar González Cordero
PVEM,07,013,Jorge Luis Villatoro Osorio,José Roberto Ramírez Cruz
PT,07,013,Jorge Luis Villatoro Osorio,José Roberto Ramírez Cruz
MC,07,013,Mario Javier Ortiz Tovilla,Felipe de Jesús Aguilar Esponda
MORENA,07,013,Jorge Luis Villatoro Osorio,José Roberto Ramírez Cruz
PAN-PRI-PRD,07,013,Gustavo Jonny García Coutiño,Óscar González Cordero
PAN-PRI,07,013,Gustavo Jonny García Coutiño,Óscar González Cordero
PAN-PRD,07,013,Gustavo Jonny García Coutiño,Óscar González Cordero
PRI-PRD,07,013,Gustavo Jonny García Coutiño,Óscar González Cordero
PVEM_PT_MORENA,07,013,Jorge Luis Villatoro Osorio,José Roberto Ramírez Cruz
PVEM_PT,07,013,Jorge Luis Villatoro Osorio,José Roberto Ramírez Cruz
PVEM_MORENA,07,013,Jorge Luis Villatoro Osorio,José Roberto Ramírez Cruz
PT_MORENA,07,013,Jorge Luis Villatoro Osorio,José Roberto Ramírez Cruz
PAN,08,001,Mario Alberto Castañeda Rivas,Víctor Hugo Hernández Rivera
PRI,08,001,Mario Alberto Castañeda Rivas,Víctor Hugo Hernández Rivera
PRD,08,001,Mario Alberto Castañeda Rivas,Víctor Hugo Hernández Rivera
PVEM,08,001,Daniel Murguia Lardizábal,Severiano Roberto Hernández Ríos
PT,08,001,Daniel Murguia Lardizábal,Severiano Roberto Hernández Ríos
MC,08,001,Julio César Cortez Esquivel,Gisla Jeaneth Breceda Pérez
MORENA,08,001,Daniel Murguia Lardizábal,Severiano Roberto Hernández Ríos
PAN-PRI-PRD,08,001,Mario Alberto Castañeda Rivas,Víctor Hugo Hernández Rivera
PAN-PRI,08,001,Mario Alberto Castañeda Rivas,Víctor Hugo Hernández Rivera
PAN-PRD,08,001,Mario Alberto Castañeda Rivas,Víctor Hugo Hernández Rivera
PRI-PRD,08,001,Mario Alberto Castañeda Rivas,Víctor Hugo Hernández Rivera
PVEM_PT_MORENA,08,001,Daniel Murguia Lardizábal,Severiano Roberto Hernández Ríos
PVEM_PT,08,001,Daniel Murguia Lardizábal,Severiano Roberto Hernández Ríos
PVEM_MORENA,08,001,Daniel Murguia Lardizábal,Severiano Roberto Hernández Ríos
PT_MORENA,08,001,Daniel Murguia Lardizábal,Severiano Roberto Hernández Ríos
PAN,08,002,Marlene Sughey Terrazas Cordero,Miriam Azucena de la Rosa de la Rosa
PRI,08,002,Marlene Sughey Terrazas Cordero,Miriam Azucena de la Rosa de la Rosa
PRD,08,002,Marlene Sughey Terrazas Cordero,Miriam Azucena de la Rosa de la Rosa
PVEM,08,002,Teresita de Jesús Vargas Meraz,Delia Altagracia Payán Porras
PT,08,002,Teresita de Jesús Vargas Meraz,Delia Altagracia Payán Porras
MC,08,002,Candidato por definir,Candidato por definir
MORENA,08,002,Teresita de Jesús Vargas Meraz,Delia Altagracia Payán Porras
PAN-PRI-PRD,08,002,Marlene Sughey Terrazas Cordero,Miriam Azucena de la Rosa de la Rosa
PAN-PRI,08,002,Marlene Sughey Terrazas Cordero,Miriam Azucena de la Rosa de la Rosa
PAN-PRD,08,002,Marlene Sughey Terrazas Cordero,Miriam Azucena de la Rosa de la Rosa
PRI-PRD,08,002,Marlene Sughey Terrazas Cordero,Miriam Azucena de la Rosa de la Rosa
PVEM_PT_MORENA,08,002,Teresita de Jesús Vargas Meraz,Delia Altagracia Payán Porras
PVEM_PT,08,002,Teresita de Jesús Vargas Meraz,Delia Altagracia Payán Porras
PVEM_MORENA,08,002,Teresita de Jesús Vargas Meraz,Delia Altagracia Payán Porras
PT_MORENA,08,002,Teresita de Jesús Vargas Meraz,Delia Altagracia Payán Porras
PAN,08,003,Candidato por definir,Candidato por definir
PRI,08,003,Candidato por definir,Candidato por definir
PRD,08,003,Candidato por definir,Candidato por definir
PVEM,08,003,Lilia Aguilar Gil,Jessica Irene Ríos Ortega
PT,08,003,Lilia Aguilar Gil,Jessica Irene Ríos Ortega
MC,08,003,Mario Arturo Pico Castañeda,Diego López Martínez
MORENA,08,003,Lilia Aguilar Gil,Jessica Irene Ríos Ortega
PAN-PRI-PRD,08,003,Candidato por definir,Candidato por definir
PAN-PRI,08,003,Candidato por definir,Candidato por definir
PAN-PRD,08,003,Candidato por definir,Candidato por definir
PRI-PRD,08,003,Candidato por definir,Candidato por definir
PVEM_PT_MORENA,08,003,Lilia Aguilar Gil,Jessica Irene Ríos Ortega
PVEM_PT,08,003,Lilia Aguilar Gil,Jessica Irene Ríos Ortega
PVEM_MORENA,08,003,Lilia Aguilar Gil,Jessica Irene Ríos Ortega
PT_MORENA,08,003,Lilia Aguilar Gil,Jessica Irene Ríos Ortega
PAN,08,004,Marisela Terrazas Muñoz,Verónica Ibañez Rubio
PRI,08,004,Marisela Terrazas Muñoz,Verónica Ibañez Rubio
PRD,08,004,Marisela Terrazas Muñoz,Verónica Ibañez Rubio
PVEM,08,004,Alejandro Pérez Cuellar,Carlos Joaquín Ruíz Olloqui Borunda
PT,08,004,Alejandro Pérez Cuellar,Carlos Joaquín Ruíz Olloqui Borunda
MC,08,004,Claudia Rey Sáenz,Ana Gabriela Pereda Ortiz
MORENA,08,004,Alejandro Pérez Cuellar,Carlos Joaquín Ruíz Olloqui Borunda
PAN-PRI-PRD,08,004,Marisela Terrazas Muñoz,Verónica Ibañez Rubio
PAN-PRI,08,004,Marisela Terrazas Muñoz,Verónica Ibañez Rubio
PAN-PRD,08,004,Marisela Terrazas Muñoz,Verónica Ibañez Rubio
PRI-PRD,08,004,Marisela Terrazas Muñoz,Verónica Ibañez Rubio
PVEM_PT_MORENA,08,004,Alejandro Pérez Cuellar,Carlos Joaquín Ruíz Olloqui Borunda
PVEM_PT,08,004,Alejandro Pérez Cuellar,Carlos Joaquín Ruíz Olloqui Borunda
PVEM_MORENA,08,004,Alejandro Pérez Cuellar,Carlos Joaquín Ruíz Olloqui Borunda
PT_MORENA,08,004,Alejandro Pérez Cuellar,Carlos Joaquín Ruíz Olloqui Borunda
PAN,08,005,Candidato por definir,Candidato por definir
PRI,08,005,Candidato por definir,Candidato por definir
PRD,08,005,Candidato por definir,Candidato por definir
PVEM,08,005,Miguel Rubio Castillo,Marco Antonio Burciaga Mireles
PT,08,005,Miguel Rubio Castillo,Marco Antonio Burciaga Mireles
MC,08,005,Sylvia Patricia Chávez Hernández,Olga Margarita Montoya Beltrán
MORENA,08,005,Miguel Rubio Castillo,Marco Antonio Burciaga Mireles
PAN-PRI-PRD,08,005,Candidato por definir,Candidato por definir
PAN-PRI,08,005,Candidato por definir,Candidato por definir
PAN-PRD,08,005,Candidato por definir,Candidato por definir
PRI-PRD,08,005,Candidato por definir,Candidato por definir
PVEM_PT_MORENA,08,005,Miguel Rubio Castillo,Marco Antonio Burciaga Mireles
PVEM_PT,08,005,Miguel Rubio Castillo,Marco Antonio Burciaga Mireles
PVEM_MORENA,08,005,Miguel Rubio Castillo,Marco Antonio Burciaga Mireles
PT_MORENA,08,005,Miguel Rubio Castillo,Marco Antonio Burciaga Mireles
PAN,08,006,María Ángelica Granados Trespalacios,Rebeca Alejandra Enríquez Gutiérrez
PRI,08,006,María Ángelica Granados Trespalacios,Rebeca Alejandra Enríquez Gutiérrez
PRD,08,006,María Ángelica Granados Trespalacios,Rebeca Alejandra Enríquez Gutiérrez
PVEM,08,006,Adriana Beltrán Murillo,Susana Minerva Saldaña Gutiérrez
PT,08,006,Adriana Beltrán Murillo,Susana Minerva Saldaña Gutiérrez
MC,08,006,Erick Fernando Dour Iglesias,Daniela Fernanda Arzaga Zúñiga
MORENA,08,006,Adriana Beltrán Murillo,Susana Minerva Saldaña Gutiérrez
PAN-PRI-PRD,08,006,María Ángelica Granados Trespalacios,Rebeca Alejandra Enríquez Gutiérrez
PAN-PRI,08,006,María Ángelica Granados Trespalacios,Rebeca Alejandra Enríquez Gutiérrez
